Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
layer-3-particle-1833,2278.0,1.0558,0.311,0.135,5252.0,0.6224,15.54,2.306,7.708,0.001466,0.9946,0.04068,7.766e-06,4.614,115.4,0.06356,2110.0,0.02514
layer-1-particle-4000,2375.0,1.0575,0.3205,0.1415,5382.5,0.6405,16.0,2.27,8.6775,0.0016125,0.99175,0.070825,1.315e-05,4.54,113.5,0.098425,2100.0,0.03985
layer-2-particle-2700,2326.0,1.068,0.3154,0.1366,5374.0,0.6312,15.74,2.31,6.414,0.00119,0.9928,0.04604,8.582e-06,4.62,115.6,0.07196,2130.0,0.03114
layer-1-particle-1833,2370.0,1.065,0.3425,0.139,5845.0,0.685,17.1,2.465,6.805,0.001165,0.9895,0.0719,1.23e-05,4.925,123.0,0.1195,2135.0,0.04425
layer-3-particle-4000,2276.0,1.067,0.3013,0.1353,5065.0,0.6025,15.06,2.224,8.311,0.001642,0.9947,0.04488,8.854e-06,4.449,111.4,0.05086,2100.0,0.02334
layer-1-particle-533,2340.0,1.01,0.366,0.139,6160.0,0.731,18.3,2.63,3.65,0.000593,0.972,0.1,1.63e-05,5.26,132.0,0.16,2100.0,0.0571
layer-1-particle-3133,2286.66666667,1.04666666667,0.319333333333,0.135,5413.33333333,0.638666666667,15.9666666667,2.36,6.19333333333,0.00114333333333,0.990333333333,0.0591,1.095e-05,4.73,118.333333333,0.0937333333333,2116.66666667,0.038
layer-1-particle-100,2360.0,1.03,0.398,0.14,6690.0,0.796,19.9,2.84,1.37,0.000205,0.913,0.11,1.64e-05,5.68,142.0,0.2,2100.0,0.0695
layer-2-particle-4000,2312.85714286,1.06714285714,0.306285714286,0.135857142857,5227.14285714,0.612857142857,15.3285714286,2.25857142857,8.84428571429,0.00169285714286,0.995428571429,0.0402857142857,7.71e-06,4.51571428571,112.857142857,0.0620714285714,2131.42857143,0.0301285714286
layer-4-particle-533,2370.0,1.07,0.343,0.1395,5835.0,0.6855,17.15,2.465,6.115,0.00105,0.9895,0.06435,1.1075e-05,4.925,123.0,0.104,2140.0,0.0394
layer-1-particle-2266,2303.33333333,1.05666666667,0.332333333333,0.137,5580.0,0.664,16.5666666667,2.42333333333,6.77333333333,0.00121333333333,0.989,0.0723,1.29666666667e-05,4.84666666667,121.0,0.112,2100.0,0.0443
layer-5-particle-2700,2280.83333333,1.06916666667,0.300166666667,0.135416666667,5055.83333333,0.6005,15.0083333333,2.21583333333,8.66916666667,0.00171666666667,0.99675,0.0277333333333,5.47916666667e-06,4.43416666667,110.833333333,0.0388916666667,2104.16666667,0.0168583333333
layer-5-particle-4000,2276.47058824,1.06764705882,0.296058823529,0.135235294118,4982.94117647,0.592,14.8117647059,2.18941176471,9.56294117647,0.00192,0.996294117647,0.0370058823529,7.43352941176e-06,4.37941176471,109.352941176,0.0392058823529,2102.94117647,0.0173411764706
layer-4-particle-100,2250.0,0.979,0.364,0.133,6170.0,0.728,18.2,2.74,2.46,0.000398,0.957,0.101,1.63e-05,5.48,137.0,0.163,2150.0,0.0547
layer-4-particle-2700,2270.0,1.06666666667,0.302666666667,0.135,5090.0,0.605555555556,15.1444444444,2.24,7.67777777778,0.00151,0.996,0.0296777777778,5.83555555556e-06,4.48222222222,112.0,0.0427333333333,2100.0,0.0186333333333
layer-3-particle-533,2315.0,1.0175,0.338,0.1355,5780.0,0.6765,16.9,2.5,4.665,0.000807,0.9825,0.08145,1.405e-05,5.005,125.0,0.1225,2130.0,0.0492
layer-1-particle-1399,2315.0,1.04,0.3465,0.1375,5825.0,0.693,17.3,2.515,5.14,0.000881,0.984,0.08325,1.43e-05,5.035,126.0,0.1325,2100.0,0.04565
layer-4-particle-1399,2294.0,1.064,0.3142,0.1364,5278.0,0.6282,15.72,2.302,7.396,0.001402,0.9944,0.0424,8.046e-06,4.604,115.0,0.06174,2100.0,0.02268
